"","teamID","yearID","lgID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","Playoff","BA","OBP","SLG","OPS","Diff","Salary"
"309","MIA",2012,"NL","FLA","E",5,162,81,69,93,"N","N","N","N",609,5437,1327,261,39,137,484,1228,149,41,35,40,724,655,4.09,5,7,38,4322,1448,133,495,1113,103,154,0.983,"Miami Marlins","Marlins Park",2219444,100,100,"MIA","FLO","MIA","0",0.244068420084605,0.30787191460974,0.382012139047269,0.689884053657009,-115,118078000
"310","MIA",2013,"NL","FLA","E",5,162,81,62,100,"N","N","N","N",513,5449,1257,219,31,95,432,1232,78,29,56,26,646,602,3.71,2,13,36,4380,1376,121,526,1177,88,144,0.986,"Miami Marlins","Marlins Park",1586322,102,103,"MIA","FLO","MIA","0",0.230684529271426,0.292637933925876,0.334556799412736,0.627194733338613,-133,33601900
"311","MIA",2014,"NL","FLA","E",4,162,81,77,85,"N","N","N","N",645,5538,1399,254,36,122,501,1419,58,21,35,39,674,613,3.78,3,16,42,4373,1481,114,458,1190,97,154,0.984,"Miami Marlins","Marlins Park",1732283,103,104,"MIA","FLO","MIA","0",0.252618273745034,0.316538524456077,0.377573131094258,0.694111655550335,-29,41836900
"312","MIA",2015,"NL","FLA","E",3,162,81,71,91,"N","N","N","N",613,5463,1420,236,40,120,375,1150,112,45,39,40,678,638,4.02,0,12,35,4281,1374,141,508,1152,77,162,0.987,"Miami Marlins","Marlins Park",1752235,98,97,"MIA","FLO","MIA","0",0.259930441149552,0.309954368767957,0.383671975105254,0.69362634387321,-65,68056500
"313","MIA",2016,"NL","FLA","E",3,161,80,79,82,"N","N","N","N",655,5547,1460,259,42,128,447,1213,71,28,54,38,682,646,4.05,0,12,55,4305,1358,152,595,1379,86,137,0.985,"Miami Marlins","Marlins Park",1712417,93,93,"MIA","FLO","MIA","0",0.263205336217775,0.322214919487348,0.394267171444024,0.716482090931372,-27,77314202
"314","MIL",1998,"NL","MIL","C",5,162,81,74,88,"N","N","N","N",707,5541,1439,266,17,152,532,1039,81,59,66,32,812,746,4.63,2,2,39,4353,1538,188,550,1063,110,192,0.982,"Milwaukee Brewers","County Stadium",1811593,100,101,"MIL","ML4","MIL","0",0.259700415087529,0.330092367525523,0.396137881248872,0.726230248774395,-105,33914904
"315","MIL",1999,"NL","MIL","C",5,161,80,74,87,"N","N","N","N",815,5582,1524,299,30,165,658,1065,81,33,55,51,886,813,5.07,2,5,40,4328,1618,213,616,987,127,146,0.979,"Milwaukee Brewers","County Stadium",1701796,99,99,"MIL","ML4","MIL","0",0.273020422787531,0.352505515285219,0.426012182013615,0.778517697298834,-71,43377395
"316","MIL",2000,"NL","MIL","C",3,163,81,73,89,"N","N","N","N",740,5563,1366,297,25,177,620,1245,72,44,61,49,826,755,4.63,2,7,29,4399,1501,174,728,967,118,187,0.981,"Milwaukee Brewers","County Stadium",1573621,97,98,"MIL","ML4","MIL","0",0.245550961711307,0.325282059431114,0.403379471508179,0.728661530939293,-86,36505333
"317","MIL",2001,"NL","MIL","C",4,162,81,68,94,"N","N","N","N",740,5488,1378,273,30,209,488,1399,66,36,72,35,806,740,4.64,3,8,28,4309,1452,197,667,1057,103,156,0.983,"Milwaukee Brewers","Miller Park",2811041,98,99,"MIL","ML4","MIL","0",0.251093294460641,0.318592799605458,0.426020408163265,0.744613207768723,-66,43886833
"318","MIL",2002,"NL","MIL","C",6,162,81,56,106,"N","N","N","N",627,5415,1369,269,29,139,500,1125,94,50,55,34,821,752,4.73,7,4,32,4297,1468,199,666,1026,103,154,0.983,"Milwaukee Brewers","Miller Park",1969153,98,99,"MIL","ML4","MIL","0",0.252816251154201,0.320453031312458,0.390212373037858,0.710665404350316,-194,50287833
"319","MIL",2003,"NL","MIL","C",6,162,81,68,94,"N","N","N","N",714,5548,1423,266,24,196,547,1221,99,39,71,40,873,810,5.02,5,3,44,4356,1590,219,575,1034,114,142,0.981,"Milwaukee Brewers","Miller Park",1700354,98,100,"MIL","ML4","MIL","0",0.25648882480173,0.328875281985176,0.419069935111752,0.747945217096928,-159,40627000
"320","MIL",2004,"NL","MIL","C",6,161,81,67,94,"N","N","N","N",634,5483,1358,295,32,135,540,1312,138,40,68,40,757,679,4.24,6,10,42,4326,1440,164,476,1098,117,132,0.981,"Milwaukee Brewers","Miller Park",2062382,100,101,"MIL","ML4","MIL","0",0.247674630676637,0.320665470559452,0.387014408170709,0.707679878730161,-123,27528500
"321","MIL",2005,"NL","MIL","C",3,162,81,81,81,"N","N","N","N",726,5448,1413,327,19,175,531,1162,79,34,73,38,697,635,3.97,7,6,46,4314,1382,169,569,1173,119,139,0.98,"Milwaukee Brewers","Miller Park",2211023,101,101,"MIL","ML4","MIL","0",0.259361233480176,0.3311986863711,0.422723935389134,0.753922621760234,29,39934833
"322","MIL",2006,"NL","MIL","C",4,162,81,75,87,"N","N","N","N",730,5433,1400,301,20,180,502,1233,71,37,82,53,833,763,4.82,7,8,43,4277,1454,177,514,1145,117,126,0.98,"Milwaukee Brewers","Miller Park",2335643,101,101,"MIL","ML4","MIL","0",0.257684520522731,0.326853377265239,0.41984170808025,0.746695085345489,-103,57568333
"323","MIL",2007,"NL","MIL","C",2,162,81,83,79,"N","N","N","N",801,5554,1455,310,37,231,501,1137,96,32,76,47,776,708,4.41,3,6,49,4333,1513,161,507,1174,109,144,0.982,"Milwaukee Brewers","Miller Park",2869144,100,100,"MIL","ML4","MIL","0",0.261973352538711,0.328909032049207,0.455887648541592,0.784796680590798,25,70986500
"324","MIL",2008,"NL","MIL","C",2,162,81,90,72,"N","Y","N","N",750,5535,1398,324,35,198,550,1203,108,38,69,43,689,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,"Milwaukee Brewers","Miller Park",3068458,98,98,"MIL","ML4","MIL","1",0.252574525745257,0.325480071002098,0.431074977416441,0.756555048418539,61,80937499
"325","MIL",2009,"NL","MIL","C",3,162,81,80,82,"N","N","N","N",785,5510,1447,281,37,182,610,1231,68,37,71,47,818,770,4.83,1,8,44,4305,1498,207,607,1104,98,149,0.984,"Milwaukee Brewers","Miller Park",3037451,98,98,"MIL","ML4","MIL","0",0.262613430127042,0.341134979159987,0.426134301270417,0.767269280430405,-33,80182502
"326","MIL",2010,"NL","MIL","C",3,162,81,77,85,"N","N","N","N",750,5606,1471,293,33,182,546,1216,81,26,81,35,804,733,4.58,3,7,35,4317,1487,173,582,1258,101,142,0.983,"Milwaukee Brewers","Miller Park",2776531,98,98,"MIL","ML4","MIL","0",0.262397431323582,0.334716017868539,0.423831608990367,0.758547626858906,-54,81108278
"327","MIL",2011,"NL","MIL","C",1,162,81,96,66,"Y","N","N","N",721,5447,1422,276,31,185,481,1083,94,31,56,44,638,582,3.63,1,13,47,4325,1348,147,440,1257,111,130,0.982,"Milwaukee Brewers","Miller Park",3071373,103,102,"MIL","ML4","MIL","1",0.261061134569488,0.324983410749834,0.425004589682394,0.749988000432228,83,85497333
"328","MIL",2012,"NL","MIL","C",3,162,81,83,79,"N","N","N","N",776,5557,1442,300,39,202,466,1240,158,39,90,35,733,682,4.22,0,9,44,4361,1458,169,525,1402,99,133,0.983,"Milwaukee Brewers","Miller Park",2831385,104,104,"MIL","ML4","MIL","0",0.259492531941695,0.32498373454782,0.436566492711895,0.761550227259715,43,97653944
"329","MIL",2013,"NL","MIL","C",4,162,81,74,88,"N","N","N","N",640,5474,1381,238,43,157,407,1183,142,50,71,35,687,615,3.84,4,15,40,4328,1401,175,466,1125,114,153,0.981,"Milwaukee Brewers","Miller Park",2531105,105,105,"MIL","ML4","MIL","0",0.252283522104494,0.310506096542509,0.397515527950311,0.708021624492819,-47,76947033
"330","MIL",2014,"NL","MIL","C",3,162,81,82,80,"N","N","N","N",650,5462,1366,297,28,150,423,1197,102,43,73,37,657,594,3.67,3,9,45,4373,1386,167,431,1246,99,130,0.984,"Milwaukee Brewers","Miller Park",2797384,102,103,"MIL","ML4","MIL","0",0.250091541559868,0.310592160133445,0.397107286708166,0.70769944684161,-7,101217000
"331","MIL",2015,"NL","MIL","C",4,162,81,68,94,"N","N","N","N",655,5480,1378,274,34,145,412,1299,84,29,41,34,737,682,4.28,1,7,40,4305,1432,176,517,1260,116,164,0.981,"Milwaukee Brewers","Miller Park",2542558,101,101,"MIL","ML4","MIL","0",0.251459854014599,0.306854365677895,0.393248175182482,0.700102540860377,-82,100850000
"332","MIL",2016,"NL","MIL","C",4,162,81,73,89,"N","N","N","N",671,5330,1299,249,19,194,599,1543,181,56,37,39,733,650,4.08,0,7,46,4303,1450,178,532,1175,136,145,0.978,"Milwaukee Brewers","Miller Park",2314614,99,99,"MIL","ML4","MIL","0",0.243714821763602,0.322231473771857,0.406754221388368,0.728985695160224,-62,68775237
"333","MIN",1996,"AL","MIN","C",4,162,82,78,84,"N","N","N","N",877,5673,1633,332,47,118,576,958,143,53,65,63,900,844,5.28,13,5,31,4319,1561,233,581,959,94,142,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",1437352,101,102,"MIN","MIN","MIN","0",0.287854750572889,0.35659400972244,0.425348140313767,0.781942150036207,-23,23117000
"334","MIN",1997,"AL","MIN","C",4,162,81,68,94,"N","N","N","N",772,5634,1522,305,40,132,495,1121,151,52,60,56,861,796,5,10,4,30,4302,1596,187,495,908,101,170,0.983,"Minnesota Twins","Hubert H Humphrey Metrodome",1411064,101,101,"MIN","MIN","MIN","0",0.270145544905928,0.332586068855084,0.408768193113241,0.741354261968325,-89,34072500
"335","MIN",1998,"AL","MIN","C",4,162,81,70,92,"N","N","N","N",734,5641,1499,285,32,115,506,915,112,54,45,52,818,764,4.75,7,8,42,4343,1622,180,457,952,108,135,0.982,"Minnesota Twins","Hubert H Humphrey Metrodome",1165976,101,102,"MIN","MIN","MIN","0",0.265733026059209,0.328315182575272,0.3887608580039,0.717076040579172,-84,27927500
"336","MIN",1999,"AL","MIN","C",5,161,81,63,97,"N","N","N","N",686,5495,1450,285,30,105,500,978,118,60,49,56,845,791,5,13,8,34,4270,1591,208,487,927,92,150,0.985,"Minnesota Twins","Hubert H Humphrey Metrodome",1202829,103,104,"MIN","MIN","MIN","0",0.263876251137398,0.327704918032787,0.383985441310282,0.711690359343069,-159,21257500
"337","MIN",2000,"AL","MIN","C",5,162,81,69,93,"N","N","N","N",748,5615,1516,325,49,116,556,1021,90,45,35,51,880,819,5.14,6,4,35,4298,1634,212,516,1042,102,155,0.983,"Minnesota Twins","Hubert H Humphrey Metrodome",1000760,104,105,"MIN","MIN","MIN","0",0.269991095280499,0.336742848010229,0.407301869991095,0.744044718001324,-132,16519500
"338","MIN",2001,"AL","MIN","C",2,162,81,85,77,"N","N","N","N",771,5560,1514,328,38,164,495,1083,146,67,64,38,766,722,4.51,12,8,45,4324,1494,192,445,965,108,118,0.982,"Minnesota Twins","Hubert H Humphrey Metrodome",1782929,102,102,"MIN","MIN","MIN","0",0.272302158273381,0.336689946402469,0.433453237410072,0.770143183812541,5,24130000
"339","MIN",2002,"AL","MIN","C",1,161,81,94,67,"Y","N","N","N",768,5582,1518,348,36,167,472,1089,79,62,56,52,712,662,4.12,8,9,47,4334,1454,184,439,1026,74,124,0.987,"Minnesota Twins","Hubert H Humphrey Metrodome",1924473,100,100,"MIN","MIN","MIN","1",0.27194553923325,0.332035053554041,0.436940164815478,0.768975218369519,56,40425000
"340","MIN",2003,"AL","MIN","C",1,162,81,90,72,"Y","N","N","N",801,5655,1567,318,45,155,512,1027,94,44,63,52,758,716,4.41,7,8,45,4386,1526,187,402,997,87,114,0.985,"Minnesota Twins","Hubert H Humphrey Metrodome",1946011,101,100,"MIN","MIN","MIN","1",0.27709991158267,0.340974212034384,0.431476569407604,0.772450781441988,43,55505000
"341","MIN",2004,"AL","MIN","C",1,162,81,92,70,"Y","N","N","N",780,5623,1494,310,24,191,513,982,116,46,64,40,715,661,4.03,4,9,48,4428,1523,167,431,1123,101,158,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",1911490,103,102,"MIN","MIN","MIN","1",0.265694469144585,0.331891025641026,0.431264449582074,0.763155475223099,65,53585000
"342","MIN",2005,"AL","MIN","C",3,162,81,83,79,"N","N","N","N",688,5564,1441,269,32,134,485,978,102,44,59,42,662,604,3.71,9,8,44,4393,1458,169,348,965,102,171,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",2034243,102,102,"MIN","MIN","MIN","0",0.258986340762042,0.322764227642276,0.391085549964055,0.713849777606331,26,56186000
"343","MIN",2006,"AL","MIN","C",1,162,81,96,66,"Y","N","N","N",801,5602,1608,275,34,143,490,872,101,42,50,55,683,632,3.95,1,6,40,4318,1490,182,356,1164,84,135,0.986,"Minnesota Twins","Hubert H Humphrey Metrodome",2285018,98,98,"MIN","MIN","MIN","1",0.287040342734738,0.346619331934807,0.424848268475544,0.771467600410352,118,63396006
"344","MIN",2007,"AL","MIN","C",3,162,81,79,83,"N","N","N","N",718,5522,1460,273,36,118,512,839,112,30,48,45,725,663,4.15,5,8,38,4310,1505,185,420,1094,95,151,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",2296383,95,95,"MIN","MIN","MIN","0",0.264396957624049,0.329688265056308,0.390981528431728,0.720669793488036,-7,71439500
"345","MIN",2008,"AL","MIN","C",2,163,81,88,75,"N","N","N","N",829,5641,1572,298,49,111,529,979,102,42,36,72,745,675,4.16,5,10,42,4377,1568,183,406,995,108,168,0.982,"Minnesota Twins","Hubert H Humphrey Metrodome",2302431,96,96,"MIN","MIN","MIN","0",0.2786739939727,0.340395030264415,0.407906399574543,0.748301429838959,84,56932766
"346","MIN",2009,"AL","MIN","C",1,163,82,87,76,"Y","N","N","N",817,5608,1539,271,40,172,585,1021,85,32,45,57,765,726,4.5,4,7,48,4359,1542,185,466,1052,76,135,0.987,"Minnesota Twins","Hubert H Humphrey Metrodome",2416237,99,98,"MIN","MIN","MIN","1",0.274429386590585,0.344559173947577,0.429029957203994,0.773589131151572,52,65299266
"347","MIN",2010,"AL","MIN","C",1,162,81,94,68,"Y","N","N","N",781,5568,1521,318,41,142,559,967,68,28,39,53,671,638,3.95,9,13,40,4358,1493,155,383,1048,78,150,0.987,"Minnesota Twins","Target Field",3223640,101,100,"MIN","MIN","MIN","1",0.273168103448276,0.340730020903682,0.421515804597701,0.762245825501383,110,97559166
"348","MIN",2011,"AL","MIN","C",5,162,81,63,99,"N","N","N","N",619,5487,1357,259,25,103,440,1048,92,39,37,25,804,724,4.58,7,8,32,4265,1564,161,480,940,119,153,0.98,"Minnesota Twins","Target Field",3168116,95,97,"MIN","MIN","MIN","0",0.247311827956989,0.306228084822174,0.359941680335338,0.666169765157512,-185,112737000
"349","MIN",2012,"AL","MIN","C",5,162,81,66,96,"N","N","N","N",701,5562,1448,270,30,131,505,1069,135,37,53,56,832,762,4.77,3,6,35,4316,1536,198,465,943,107,188,0.983,"Minnesota Twins","Target Field",2776354,97,99,"MIN","MIN","MIN","0",0.260338007910823,0.324805699481865,0.390327220424308,0.715132919906173,-131,94085000
"350","MIN",2013,"AL","MIN","C",4,162,81,66,96,"N","N","N","N",614,5564,1346,285,15,151,533,1430,52,33,52,32,788,733,4.55,1,7,40,4351,1591,168,458,985,81,178,0.987,"Minnesota Twins","Target Field",2477644,99,101,"MIN","MIN","MIN","0",0.241912293314162,0.312408995308203,0.379942487419123,0.692351482727325,-174,75337500
"351","MIN",2014,"AL","MIN","C",5,162,81,70,92,"N","N","N","N",715,5567,1412,316,27,128,544,1329,99,36,53,44,777,728,4.57,2,7,38,4305,1588,147,408,1031,97,136,0.984,"Minnesota Twins","Target Field",2250606,102,103,"MIN","MIN","MIN","0",0.253637506736124,0.32361469072165,0.389078498293515,0.712693189015165,-62,83762500
"352","MIN",2015,"AL","MIN","C",2,162,81,83,79,"N","N","N","N",696,5467,1349,277,44,156,439,1264,70,38,40,41,700,653,4.07,2,12,45,4329,1506,163,413,1046,86,150,0.986,"Minnesota Twins","Target Field",2220054,103,104,"MIN","MIN","MIN","0",0.246753246753247,0.305328211124102,0.399122004755808,0.70445021587991,-4,107755000
"353","MIN",2016,"AL","MIN","C",5,162,81,59,103,"N","N","N","N",722,5618,1409,288,35,200,513,1426,91,32,44,43,889,814,5.08,4,3,26,4329,1617,221,479,1191,126,172,0.979,"Minnesota Twins","Target Field",1963912,96,98,"MIN","MIN","MIN","0",0.250800996796013,0.316178835638469,0.421324314702741,0.73750315034121,-167,102583200
"354","ML4",1996,"AL","MIL","C",3,162,81,80,82,"N","N","N","N",894,5662,1578,304,40,178,624,986,101,48,53,50,899,826,5.14,6,4,42,4342,1570,213,635,846,134,180,0.978,"Milwaukee Brewers","County Stadium",1327155,104,104,"MIL","MIL","MIL","0",0.278700105969622,0.352950383471592,0.440833627693395,0.793784011164986,-5,21730000
"355","ML4",1997,"AL","MIL","C",3,161,80,78,83,"N","N","N","N",681,5444,1415,294,27,135,494,967,103,55,58,52,742,669,4.22,6,8,44,4282,1419,177,542,1016,121,171,0.98,"Milwaukee Brewers","County Stadium",1444027,101,102,"MIL","MIL","MIL","0",0.25991917707568,0.325231481481481,0.398236590742101,0.723468072223583,-61,23655338
"356","MON",1996,"NL","WSN","E",2,162,81,88,74,"N","N","N","N",741,5505,1441,297,27,148,492,1077,108,34,58,36,668,605,3.78,11,7,43,4324,1353,152,482,1206,126,121,0.98,"Montreal Expos","Stade Olympique",1616709,102,102,"MON","MON","MON","0",0.261762034514078,0.326875718272862,0.406176203451408,0.733051921724269,73,16264500
"357","MON",1997,"NL","WSN","E",4,162,81,78,84,"N","N","N","N",691,5526,1423,339,34,172,420,1084,75,46,73,40,740,665,4.14,27,14,37,4341,1365,149,557,1138,132,150,0.979,"Montreal Expos","Stade Olympique",1497609,99,99,"MON","MON","MON","0",0.257509952949692,0.316223799306816,0.424538545059718,0.740762344366534,-49,19295500
"358","MON",1998,"NL","WSN","E",4,162,81,65,97,"N","N","N","N",644,5418,1348,280,32,147,439,1058,91,46,60,37,783,695,4.38,4,5,39,4281,1448,156,533,1017,155,127,0.975,"Montreal Expos","Stade Olympique",914909,98,99,"MON","MON","MON","0",0.248800295311923,0.310211622438697,0.393687707641196,0.703899330079893,-139,10641500
"359","MON",1999,"NL","WSN","E",4,162,81,68,94,"N","N","N","N",718,5559,1473,320,47,163,438,939,70,51,53,28,853,748,4.69,6,4,44,4303,1505,152,572,1043,160,125,0.974,"Montreal Expos","Stade Olympique",773277,97,98,"MON","MON","MON","0",0.264975715056665,0.32313260941099,0.427415002698327,0.750547612109318,-135,17903000
"360","MON",2000,"NL","WSN","E",4,162,81,67,95,"N","N","N","N",738,5535,1475,310,35,178,476,1048,58,48,29,34,902,812,5.13,4,7,39,4274,1575,181,579,1011,132,151,0.978,"Montreal Expos","Stade Olympique",926272,103,104,"MON","MON","MON","0",0.266485998193315,0.325979585116892,0.431616982836495,0.757596567953387,-164,32994333
"361","MON",2001,"NL","WSN","E",5,162,81,68,94,"N","N","N","N",670,5379,1361,320,28,131,478,1071,101,51,60,45,812,745,4.68,5,11,28,4294,1509,190,525,1103,108,139,0.982,"Montreal Expos","Stade Olympique",642745,101,102,"MON","MON","MON","0",0.253021007622235,0.318517276081852,0.395984383714445,0.714501659796297,-142,35159500
"362","MON",2002,"NL","WSN","E",2,162,81,83,79,"N","N","N","N",735,5479,1432,300,36,162,575,1104,118,64,46,42,718,641,3.97,9,3,39,4359,1475,165,508,1088,139,160,0.978,"Montreal Expos","Stade Olympique",812045,103,103,"MON","MON","MON","0",0.261361562328892,0.334255942689678,0.417959481657237,0.752215424346914,17,38670500
"363","MON",2003,"NL","WSN","E",4,162,81,83,79,"N","N","N","N",711,5437,1404,294,25,144,522,990,100,39,45,40,716,640,4.01,15,10,42,4313,1467,181,463,1028,102,152,0.983,"Montreal Expos","Stade Olympique/Hiram Bithorn Stadium",1025639,105,105,"MON","MON","MON","0",0.258230641898106,0.326108537392455,0.400956409784808,0.727064947177263,-5,51948500
"364","MON",2004,"NL","WSN","E",5,162,80,67,95,"N","N","N","N",635,5474,1361,276,27,151,496,925,109,38,35,33,769,696,4.33,11,11,31,4341,1477,191,582,1032,99,172,0.984,"Montreal Expos","Stade Olympique/Hiram Bithorn Stadium",749550,105,105,"MON","MON","MON","0",0.248629886737304,0.313348790990394,0.391669711362806,0.7050185023532,-134,40897500
"365","NYA",1996,"AL","NYY","E",1,162,80,92,70,"Y","N","Y","Y",871,5628,1621,293,28,162,632,909,96,46,41,72,787,744,4.65,6,9,52,4320,1469,143,610,1139,91,146,0.985,"New York Yankees","Yankee Stadium II",2250877,101,100,"NYY","NYA","NYA","1",0.288024164889837,0.359956064647733,0.436389481165601,0.796345545813333,84,54191792
"366","NYA",1997,"AL","NYY","E",2,162,80,96,66,"N","Y","N","N",891,5710,1636,325,23,161,676,954,99,58,37,70,688,626,3.84,11,10,51,4403,1463,144,532,1165,104,156,0.983,"New York Yankees","Yankee Stadium II",2580325,100,98,"NYY","NYA","NYA","1",0.286514886164623,0.361774218389034,0.436077057793345,0.797851276182379,203,62241545
"367","NYA",1998,"AL","NYY","E",1,162,81,114,48,"Y","N","Y","Y",965,5643,1625,290,31,207,653,1025,153,63,57,59,656,619,3.82,22,16,48,4370,1357,156,466,1080,98,146,0.984,"New York Yankees","Yankee Stadium II",2955193,97,95,"NYY","NYA","NYA","1",0.287967393230551,0.364160948222084,0.460393407761829,0.824554355983912,309,66806867
"368","NYA",1999,"AL","NYY","E",1,162,81,98,64,"Y","N","Y","Y",900,5568,1568,302,36,193,718,978,104,57,55,53,731,661,4.13,6,10,50,4319,1402,158,581,1111,111,132,0.982,"New York Yankees","Yankee Stadium II",3292736,98,97,"NYY","NYA","NYA","1",0.281609195402299,0.366124491710979,0.452765804597701,0.81889029630868,169,86734359
"369","NYA",2000,"AL","NYY","E",1,161,80,87,74,"Y","N","Y","Y",871,5556,1541,294,25,205,631,1007,99,48,57,50,814,753,4.76,9,6,40,4273,1458,177,577,1040,109,132,0.981,"New York Yankees","Yankee Stadium II",3055435,99,98,"NYY","NYA","NYA","1",0.27735781137509,0.354146806482364,0.44996400287977,0.804110809362134,57,92338260
"370","NYA",2001,"AL","NYY","E",1,161,80,95,65,"Y","N","Y","N",804,5577,1488,289,20,203,519,1035,161,53,64,43,713,649,4.02,7,9,57,4354,1429,158,465,1266,109,132,0.982,"New York Yankees","Yankee Stadium II",3264907,102,100,"NYY","NYA","NYA","1",0.266810112963959,0.33387070772207,0.435000896539358,0.768871604261428,91,112287143
"371","NYA",2002,"AL","NYY","E",1,161,80,103,58,"Y","N","N","N",897,5601,1540,314,12,223,640,1171,100,38,72,41,697,625,3.87,9,11,53,4356,1441,144,403,1135,127,117,0.979,"New York Yankees","Yankee Stadium II",3465807,100,99,"NYY","NYA","NYA","1",0.27495090162471,0.354422411079635,0.454740224959829,0.809162636039463,200,125928583
"372","NYA",2003,"AL","NYY","E",1,163,82,101,61,"Y","N","Y","N",877,5605,1518,304,14,230,684,1042,98,33,81,35,716,653,4.02,8,12,49,4386,1512,145,375,1119,114,126,0.981,"New York Yankees","Yankee Stadium II",3465600,98,97,"NYY","NYA","NYA","1",0.270829616413916,0.356440281030445,0.453166815343443,0.809607096373888,161,152749814
"373","NYA",2004,"AL","NYY","E",1,162,81,101,61,"Y","N","N","N",897,5527,1483,281,20,242,670,982,84,33,80,50,808,752,4.69,1,5,59,4331,1532,182,445,1058,99,148,0.984,"New York Yankees","Yankee Stadium II",3775292,98,97,"NYY","NYA","NYA","1",0.268319160484892,0.352931879247669,0.457752849647187,0.810684728894855,89,184193950
"374","NYA",2005,"AL","NYY","E",1,162,81,95,67,"Y","N","N","N",886,5624,1552,259,16,229,637,989,84,27,73,43,789,718,4.52,8,14,46,4292,1495,164,463,985,95,151,0.984,"New York Yankees","Yankee Stadium II",4090696,98,97,"NYY","NYA","NYA","1",0.275960170697013,0.354712247138153,0.449857752489331,0.804569999627484,97,208306817
"375","NYA",2006,"AL","NYY","E",1,162,81,97,65,"Y","N","N","N",930,5651,1608,327,21,210,649,1053,139,35,72,49,767,708,4.41,5,8,43,4331,1463,170,496,1019,104,145,0.983,"New York Yankees","Yankee Stadium II",4248067,101,99,"NYY","NYA","NYA","1",0.284551406830649,0.362716087836786,0.461334277119094,0.824050364955879,163,194663079
"376","NYA",2007,"AL","NYY","E",2,162,81,94,68,"N","Y","N","N",968,5717,1656,326,32,201,637,991,123,40,78,54,777,724,4.49,1,5,34,4352,1498,150,578,1009,88,174,0.985,"New York Yankees","Yankee Stadium II",4271083,101,100,"NYY","NYA","NYA","1",0.289662410355081,0.365556583410422,0.463354906419451,0.828911489829873,191,189259045
"377","NYA",2008,"AL","NYY","E",3,162,81,89,73,"N","N","N","N",789,5572,1512,289,20,180,535,1015,118,39,80,39,727,685,4.28,1,11,42,4325,1478,143,489,1141,83,141,0.986,"New York Yankees","Yankee Stadium II",4298655,103,102,"NYY","NYA","NYA","0",0.271356783919598,0.341631866366849,0.427315147164393,0.768947013531242,62,207896789
"378","NYA",2009,"AL","NYY","E",1,162,81,103,59,"Y","N","Y","Y",915,5660,1604,325,21,244,663,1014,111,28,54,39,753,687,4.26,3,8,51,4350,1386,181,574,1260,86,131,0.985,"New York Yankees","Yankee Stadium III",3719358,105,103,"NYY","NYA","NYA","1",0.28339222614841,0.36175187032419,0.47756183745583,0.83931370778002,162,201449189
"379","NYA",2010,"AL","NYY","E",2,162,81,95,67,"N","Y","N","N",859,5567,1485,275,32,201,662,1136,103,30,73,44,693,651,4.06,3,8,39,4327,1349,179,540,1154,69,161,0.988,"New York Yankees","Yankee Stadium III",3765807,105,103,"NYY","NYA","NYA","1",0.266750493982396,0.349826662464545,0.435961918447997,0.785788580912542,166,206333389
"380","NYA",2011,"AL","NYY","E",1,162,81,97,65,"Y","N","N","N",867,5518,1452,267,33,222,627,1138,147,46,74,51,657,605,3.73,5,8,47,4375,1423,152,507,1222,102,141,0.983,"New York Yankees","Yankee Stadium III",3653680,108,106,"NYY","NYA","NYA","1",0.263138818412468,0.343381180223286,0.444182674882204,0.787563855105489,210,202275028
"381","NYA",2012,"AL","NYY","E",1,162,81,95,67,"Y","N","N","N",804,5524,1462,280,13,245,565,1176,93,27,62,49,668,617,3.84,6,9,51,4336,1401,190,431,1318,75,135,0.987,"New York Yankees","Yankee Stadium III",3542406,103,102,"NYY","NYA","NYA","1",0.264663287472846,0.336935483870968,0.453113685734975,0.790049169605942,136,196522289
"382","NYA",2013,"AL","NYY","E",4,162,81,85,77,"N","N","N","N",650,5449,1321,247,24,144,466,1214,115,31,57,36,671,633,3.94,7,10,49,4342,1452,171,437,1233,69,139,0.988,"New York Yankees","Yankee Stadium III",3279589,102,101,"NYY","NYA","NYA","0",0.242429803633694,0.306924101198402,0.375848779592586,0.682772880790988,-21,231978886
"383","NYA",2014,"AL","NYY","E",2,162,81,84,78,"N","N","N","N",633,5497,1349,247,26,147,452,1133,112,26,56,47,664,605,3.75,5,10,48,4359,1392,164,398,1370,92,107,0.984,"New York Yankees","Yankee Stadium III",3401624,100,101,"NYY","NYA","NYA","0",0.245406585410224,0.306840713813615,0.380025468437329,0.686866182250945,-31,197543907
"384","NYA",2015,"AL","NYY","E",2,162,81,87,75,"N","Y","N","N",764,5567,1397,272,19,212,554,1227,63,25,63,54,698,652,4.03,3,4,48,4373,1416,182,474,1370,93,135,0.985,"New York Yankees","Yankee Stadium III",3193795,99,101,"NYY","NYA","NYA","1",0.250943057301958,0.322859890990702,0.42087300161667,0.743732892607372,66,212751957
